Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00     59.99     0.00       25     0.00     0.01  lv_style_set_pad_left
  0.00     59.99     0.00       25     0.00     0.01  lv_style_set_pad_right
  0.00     59.99     0.00       24     0.00     0.01  lv_obj_add_event_cb
  0.00     59.99     0.00       24     0.00     0.57  lv_obj_add_state
  0.00     59.99     0.00       23     0.00     0.01  lv_style_set_bg_color
  0.00     59.99     0.00       23     0.00     0.01  lv_style_set_pad_bottom
  0.00     59.99     0.00       23     0.00     0.01  lv_style_set_pad_top
  0.00     59.99     0.00       20     0.00     0.00  _lv_demo_music_get_artist
  0.00     59.99     0.00       20     0.00     0.01  lv_style_set_pad_column
  0.00     59.99     0.00       17     0.00     0.00  _lv_demo_music_get_track_length
  0.00     59.99     0.00       17     0.00     0.01  lv_style_set_pad_row
  0.00     59.99     0.00       17     0.00     0.01  lv_style_set_text_color
  0.00     59.99     0.00       15     0.00     0.01  lv_style_set_radius
  0.00     59.99     0.00       15     0.00     0.38  scroll_by_raw
  0.00     59.99     0.00       15     0.00     0.38  scroll_y_anim
  0.00     59.99     0.00       14     0.00    39.53  add_list_btn
  0.00     59.99     0.00       14     0.00     0.05  lv_snprintf
  0.00     59.99     0.00       14     0.00     0.00  lv_style_register_prop
  0.00     59.99     0.00       12     0.00     0.22  fade_in_anim_ready
  0.00     59.99     0.00       12     0.00     0.22  lv_obj_remove_local_style_prop
  0.00     59.99     0.00       11     0.00     1.82  _lv_demo_music_list_btn_check
  0.00     59.99     0.00        9     0.00     0.57  lv_obj_set_style_layout
  0.00     59.99     0.00        9     0.00     0.57  lv_obj_set_style_text_font
  0.00     59.99     0.00        9     0.00     0.01  lv_style_set_border_color
  0.00     59.99     0.00        9     0.00     0.01  lv_style_set_border_width
  0.00     59.99     0.00        8     0.00     0.00  _lv_ll_init
  0.00     59.99     0.00        8     0.00     0.00  lv_timer_pause
  0.00     59.99     0.00        7     0.00     0.57  lv_obj_set_style_text_color
  0.00     59.99     0.00        7     0.00     0.01  lv_style_set_border_side
  0.00     59.99     0.00        6     0.00     0.00  _lv_demo_music_get_genre
  0.00     59.99     0.00        6     0.00     0.00  _lv_event_mark_deleted
  0.00     59.99     0.00        6     0.00     0.59  _lv_obj_destruct
  0.00     59.99     0.00        6     0.00     4.76  album_img_create
  0.00     59.99     0.00        6     0.00     0.00  lv_area_set_width
  0.00     59.99     0.00        6     0.00     0.00  lv_img_destructor
  0.00     59.99     0.00        6     0.00     0.04  lv_img_set_antialias
  0.00     59.99     0.00        6     0.00     4.22  lv_obj_del
  0.00     59.99     0.00        6     0.00     4.22  lv_obj_del_anim_ready_cb
  0.00     59.99     0.00        6     0.00     0.40  lv_obj_fade_out
  0.00     59.99     0.00        6     0.00     1.19  lv_obj_scroll_to_view
  0.00     59.99     0.00        6     0.00     0.57  lv_obj_set_style_bg_color
  0.00     59.99     0.00        6     0.00     0.00  lv_style_reset
  0.00     59.99     0.00        6     0.00     0.01  lv_style_set_width
  0.00     59.99     0.00        6     0.00     1.37  obj_del_core
  0.00     59.99     0.00        6     0.00     0.52  scroll_area_into_view
  0.00     59.99     0.00        6     0.00    11.58  track_load
  0.00     59.99     0.00        5     0.00     0.01  lv_style_set_line_color
  0.00     59.99     0.00        5     0.00     0.01  lv_style_set_line_width
  0.00     59.99     0.00        5     0.00     0.02  lv_timer_create
  0.00     59.99     0.00        4     0.00     0.00  lv_anim_speed_to_time
  0.00     59.99     0.00        4     0.00     1.13  lv_obj_set_flex_flow
  0.00     59.99     0.00        4     0.00     0.57  lv_obj_set_style_flex_flow
  0.00     59.99     0.00        4     0.00     0.57  lv_obj_set_style_pad_bottom
  0.00     59.99     0.00        4     0.00     0.01  lv_style_set_clip_corner
  0.00     59.99     0.00        4     0.00     0.01  lv_style_set_height
  0.00     59.99     0.00        4     0.00     0.01  lv_style_set_text_font
  0.00     59.99     0.00        4     0.00     0.46  scroll_anim_ready_cb
  0.00     59.99     0.00        3     0.00    11.58  _lv_demo_music_album_next
  0.00     59.99     0.00        3     0.00    13.24  _lv_demo_music_play
  0.00     59.99     0.00        3     0.00     0.01  lv_anim_path_ease_in
  0.00     59.99     0.00        3     0.00     2.27  lv_obj_set_flex_align
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_bg_opa
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_flex_cross_place
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_flex_main_place
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_flex_track_place
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_pad_left
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_pad_right
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_pad_top
  0.00     59.99     0.00        3     0.00     0.57  lv_obj_set_style_text_align
  0.00     59.99     0.00        3     0.00     0.00  lv_palette_lighten
  0.00     59.99     0.00        3     0.00     0.01  lv_style_set_anim_time
  0.00     59.99     0.00        3     0.00     0.01  lv_style_set_border_post
  0.00     59.99     0.00        3     0.00     0.01  lv_style_set_shadow_width
  0.00     59.99     0.00        3     0.00     0.01  lv_style_set_transition
  0.00     59.99     0.00        2     0.00     0.00  lv_bar_init_anim
  0.00     59.99     0.00        2     0.00     0.01  lv_layout_register
  0.00     59.99     0.00        2     0.00     2.48  lv_obj_align_to
  0.00     59.99     0.00        2     0.00     1.70  lv_obj_set_grid_dsc_array
  0.00     59.99     0.00        2     0.00     0.04  lv_obj_set_scrollbar_mode
  0.00     59.99     0.00        2     0.00     0.57  lv_obj_set_style_border_width
  0.00     59.99     0.00        2     0.00     0.57  lv_obj_set_style_grid_column_dsc_array
  0.00     59.99     0.00        2     0.00     0.57  lv_obj_set_style_grid_row_dsc_array
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_arc_color
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_arc_width
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_border_opa
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_color_filter_dsc
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_color_filter_opa
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_outline_color
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_outline_opa
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_outline_pad
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_outline_width
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_shadow_color
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_shadow_opa
  0.00     59.99     0.00        2     0.00     0.01  lv_style_set_transform_width
  0.00     59.99     0.00        2     0.00     0.00  lv_theme_default_is_inited
  0.00     59.99     0.00        2     0.00     0.64  refr_img
  0.00     59.99     0.00        1     0.00     0.02  _lv_anim_core_init
  0.00     59.99     0.00        1     0.00   561.59  _lv_demo_music_list_create
  0.00     59.99     0.00        1     0.00   221.29  _lv_demo_music_main_create
  0.00     59.99     0.00        1     0.00     2.57  _lv_demo_music_pause
  0.00     59.99     0.00        1     0.00     0.00  _lv_fs_init
  0.00     59.99     0.00        1     0.00     0.00  _lv_group_init
  0.00     59.99     0.00        1     0.00     0.02  _lv_img_decoder_init
  0.00     59.99     0.00        1     0.00     0.00  _lv_obj_style_init
  0.00     59.99     0.00        1     0.00     0.00  _lv_timer_core_init
  0.00     59.99     0.00        1     0.00    22.66  create_cont
  0.00     59.99     0.00        1     0.00    17.12  create_handle
  0.00     59.99     0.00        1     0.00    20.11  create_title_box
  0.00     59.99     0.00        1     0.00    19.77  create_wave_images
  0.00     59.99     0.00        1     0.00     0.00  gprof_timer_init
  0.00     59.99     0.00        1     0.00     0.44  lv_bar_constructor
  0.00     59.99     0.00        1     0.00   783.46  lv_demo_music
  0.00     59.99     0.00        1     0.00     0.00  lv_disp_draw_buf_init
  0.00     59.99     0.00        1     0.00     0.00  lv_disp_drv_init
  0.00     59.99     0.00        1     0.00    21.20  lv_disp_drv_register
  0.00     59.99     0.00        1     0.00     0.00  lv_draw_sw_init_ctx
  0.00     59.99     0.00        1     0.00     0.01  lv_extra_init
  0.00     59.99     0.00        1     0.00     0.01  lv_flex_init
  0.00     59.99     0.00        1     0.00     0.01  lv_grid_init
  0.00     59.99     0.00        1     0.00     0.02  lv_img_decoder_create
  0.00     59.99     0.00        1     0.00     0.00  lv_img_decoder_set_close_cb
  0.00     59.99     0.00        1     0.00     0.00  lv_img_decoder_set_info_cb
  0.00     59.99     0.00        1     0.00     0.00  lv_img_decoder_set_open_cb
  0.00     59.99     0.00        1     0.00     0.00  lv_img_decoder_set_read_line_cb
  0.00     59.99     0.00        1     0.00     0.00  lv_imgbtn_constructor
  0.00     59.99     0.00        1     0.00     3.04  lv_init
  0.00     59.99     0.00        1     0.00     0.00  lv_mem_init
  0.00     59.99     0.00        1     0.00     0.02  lv_obj_move_to_index
  0.00     59.99     0.00        1     0.00     0.01  lv_obj_set_ext_click_area
  0.00     59.99     0.00        1     0.00     0.01  lv_obj_set_scroll_dir
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_anim_time
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_bg_grad_color
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_bg_grad_dir
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_bg_img_src
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_grid_row_align
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_outline_width
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_pad_row
  0.00     59.99     0.00        1     0.00     0.57  lv_obj_set_style_text_line_space
  0.00     59.99     0.00        1     0.00     0.00  lv_palette_darken
  0.00     59.99     0.00        1     0.00     0.00  lv_refr_get_fps_avg
  0.00     59.99     0.00        1     0.00     0.11  lv_slider_constructor
  0.00     59.99     0.00        1     0.00     2.67  lv_slider_create
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_arc_rounded
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_bg_grad_color
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_bg_img_src
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_grid_column_dsc_array
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_grid_row_align
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_grid_row_dsc_array
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_img_opa
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_layout
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_max_height
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_max_width
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_shadow_ofs_y
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_shadow_spread
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_text_align
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_text_line_space
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_text_opa
  0.00     59.99     0.00        1     0.00     0.01  lv_style_set_transform_height
  0.00     59.99     0.00        1     0.00    12.66  lv_theme_default_init
  0.00     59.99     0.00        1     0.00     0.01  lv_timer_del
  0.00     59.99     0.00        1     0.00     0.00  lv_timer_enable
  0.00     59.99     0.00        1     0.00     0.00  lv_timer_ready
  0.00     59.99     0.00        1     0.00     0.00  lv_timer_set_repeat_count
  0.00     59.99     0.00        1     0.00     0.00  perf_monitor_init
  0.00     59.99     0.00        1     0.00     0.46  stop_start_anim

			Call graph


granularity: each sample hit covers 2 byte(s) for 0.00% of 59.99 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     99.9   20.05   39.89                 app_main [1]
                0.01   39.07    2002/2002        lv_timer_handler [2]
                0.00    0.78       1/1           lv_demo_music [57]
                0.00    0.02       1/1           lv_disp_drv_register [222]
                0.00    0.00       1/1           lv_init [331]
                0.00    0.00       1/1           gprof_timer_init [544]
                0.00    0.00       1/1           lv_disp_draw_buf_init [545]
                0.00    0.00       1/1           lv_disp_drv_init [546]
-----------------------------------------------
                0.01   39.07    2002/2002        app_main [1]
[2]     65.1    0.01   39.07    2002         lv_timer_handler [2]
                0.00   39.04    8332/8332        lv_timer_exec [3]
                0.00    0.01    5358/10722       lv_timer_time_remaining [242]
                0.00    0.00    4004/20784       lv_tick_elaps [187]
                0.01    0.00   16662/31447       _lv_ll_get_next [266]
                0.00    0.00    4005/33936       _lv_ll_get_head [203]
                0.00    0.00    2102/30048       lv_tick_get [202]
-----------------------------------------------
                0.00   39.04    8332/8332        lv_timer_handler [2]
[3]     65.1    0.00   39.04    8332         lv_timer_exec [3]
                0.02   38.42     836/836         _lv_disp_refr_timer [4]
                0.00    0.46     363/363         anim_timer [68]
                0.00    0.10      54/54          auto_step_cb [130]
                0.00    0.03      33/33          timer_cb [194]
                0.00    0.01    5364/10722       lv_timer_time_remaining [242]
                0.00    0.00    1287/30048       lv_tick_get [202]
                0.00    0.00       1/1           stop_start_anim [441]
                0.00    0.00       1/1           lv_timer_del [515]
-----------------------------------------------
                0.02   38.42     836/836         lv_timer_exec [3]
[4]     64.1    0.02   38.42     836         _lv_disp_refr_timer [4]
                0.00   36.62     836/836         lv_refr_areas [5]
                0.00    1.67    2508/2794        lv_obj_update_layout [42]
                0.00    0.09     153/187         lv_label_set_text_fmt [127]
                0.01    0.00     836/836         lv_mem_buf_free_all [276]
                0.00    0.00     836/836         _lv_draw_mask_cleanup [300]
                0.00    0.00     836/836         lv_refr_join_area [328]
                0.00    0.00       1/52          lv_label_create [121]
                0.00    0.00     836/836         _lv_font_clean_up_fmt_txt [363]
